CustomerID,Gender,Age,AnnualIncome,SpendingScore,TransactionsPerMonth,RecencyDays,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Cluster
2561,0.0,23,107157,4,13,360,False,False,True,False,False,1
2562,0.0,21,26577,28,36,224,False,False,False,True,False,2
2563,0.0,60,136629,29,25,22,False,True,False,False,False,3
2564,0.0,46,105230,82,33,89,False,False,True,False,False,1
2565,0.0,59,28263,84,21,267,True,False,False,False,False,0
2566,0.0,20,102741,48,34,75,False,False,False,False,False,1
2567,0.0,18,28072,96,25,90,False,False,False,False,True,4
2568,0.0,61,80814,72,18,272,False,False,False,False,True,4
2569,0.0,32,135503,13,11,157,False,True,False,False,False,3
2570,0.0,64,143283,43,19,158,False,False,False,False,False,1
2571,0.0,38,136386,9,34,313,False,False,False,True,False,2
2572,0.0,63,65306,40,2,65,False,True,False,False,False,3
2573,0.0,48,129412,46,30,6,False,False,False,False,True,4
2574,0.0,24,125666,58,38,77,True,False,False,False,False,0
2575,0.0,34,128538,97,15,91,False,True,False,False,False,3
2576,0.0,36,25691,56,11,291,False,False,False,False,False,1
2577,0.0,56,107649,12,24,128,False,False,False,True,False,2
2578,0.0,20,21953,25,4,117,False,True,False,False,False,3
2579,0.0,47,90499,89,19,225,False,False,False,True,False,2
2580,0.0,52,124290,16,29,315,False,False,False,False,True,4
2581,0.0,46,126056,51,14,14,False,True,False,False,False,3
2582,0.0,67,113405,80,17,174,True,False,False,False,False,0
2583,0.0,69,146582,99,8,150,False,False,False,True,False,2
2584,0.0,31,96981,87,13,188,False,False,False,False,True,4
2585,0.0,52,57759,72,23,85,False,False,False,True,False,2
2586,0.0,45,40185,53,29,120,False,True,False,False,False,3
2587,0.0,47,93983,52,11,325,False,False,True,False,False,1
2588,0.0,43,54699,67,16,143,False,False,False,True,False,2
2589,0.0,24,135799,24,23,306,False,False,True,False,False,1
2590,0.0,56,119176,86,12,240,False,False,False,False,True,4
2591,0.0,48,93490,14,38,212,True,False,False,False,False,0
2592,0.0,22,73739,22,24,184,False,False,False,False,False,1
2593,0.0,52,75631,98,31,191,True,False,False,False,False,0
2594,0.0,67,37945,31,38,344,False,True,False,False,False,3
2595,0.0,64,58294,85,36,26,False,False,False,False,True,4
2596,0.0,69,32920,58,1,361,False,False,True,False,False,1
2597,0.0,31,115520,69,26,125,False,False,False,False,False,1
2598,0.0,53,73609,19,17,242,False,False,False,False,True,4
2599,0.0,44,91096,53,36,342,False,False,False,False,True,4
2600,0.0,41,100925,85,17,283,False,False,False,False,True,4
2601,0.0,57,82358,2,37,275,False,True,False,False,False,3
2602,0.0,46,44265,53,27,37,False,False,True,False,False,1
2603,0.0,62,127389,67,25,292,False,False,False,True,False,2
2604,0.0,39,93251,47,30,221,False,False,True,False,False,1
2605,0.0,25,104604,53,25,319,False,False,True,False,False,1
2606,0.0,32,29438,57,38,295,False,False,False,False,False,1
2607,0.0,66,135434,94,32,247,False,False,False,True,False,2
2608,0.0,22,90779,98,12,128,False,False,False,True,False,2
2609,0.0,69,48629,25,21,107,False,False,False,True,False,2
2610,0.0,21,125130,35,34,336,False,True,False,False,False,3
2611,0.0,28,82442,29,1,223,True,False,False,False,False,0
2612,0.0,35,24085,76,13,335,False,False,True,False,False,1
2613,0.0,59,124421,87,21,161,True,False,False,False,False,0
2614,0.0,66,102926,92,1,288,False,False,False,False,True,4
2615,0.0,47,44513,17,13,256,False,False,False,True,False,2
2616,0.0,32,80084,80,31,242,False,False,False,False,True,4
2617,0.0,23,106230,49,23,120,False,False,False,False,True,4
2618,0.0,33,83605,56,3,6,False,False,True,False,False,1
2619,0.0,64,81666,73,11,361,False,False,False,True,False,2
2620,0.0,57,127386,3,29,122,False,False,False,False,True,4
2621,0.0,26,128987,22,18,145,False,True,False,False,False,3
2622,0.0,60,100420,95,25,258,False,False,False,True,False,2
2623,0.0,51,88412,14,34,80,False,False,False,False,True,4
2624,0.0,44,111743,3,18,311,False,False,True,False,False,1
2625,0.0,30,146583,38,1,111,False,True,False,False,False,3
2626,0.0,53,71178,87,28,251,False,False,True,False,False,1
2627,0.0,44,91092,21,4,268,False,False,False,False,True,4
2628,0.0,26,106027,51,21,51,False,True,False,False,False,3
2629,0.0,22,58009,24,6,48,False,False,False,False,True,4
2630,0.0,68,134210,96,21,167,False,True,False,False,False,3
2631,0.0,39,83976,45,37,209,True,False,False,False,False,0
2632,0.0,48,146202,69,30,105,False,True,False,False,False,3
2633,0.0,20,133218,97,20,70,True,False,False,False,False,0
2634,0.0,47,52225,44,32,119,False,False,False,False,True,4
2635,0.0,38,58437,47,31,361,False,True,False,False,False,3
2636,0.0,52,90935,57,36,346,False,False,True,False,False,1
2637,0.0,23,127237,19,25,1,False,False,False,True,False,2
2638,0.0,45,33648,34,5,302,False,True,False,False,False,3
2639,0.0,49,116423,3,8,63,False,True,False,False,False,3
2640,0.0,59,137696,39,17,59,False,False,False,True,False,2
2641,0.0,54,62936,92,15,303,False,True,False,False,False,3
2642,0.0,42,60263,75,20,272,False,False,False,False,False,1
2643,0.0,49,68373,60,29,46,False,False,True,False,False,1
2644,0.0,52,72814,10,36,80,False,True,False,False,False,3
2645,0.0,39,85137,40,28,50,False,True,False,False,False,3
2646,0.0,41,107340,2,8,305,False,False,False,False,True,4
2647,0.0,56,146680,45,14,363,False,False,False,True,False,2
2648,0.0,47,116455,27,33,276,False,False,False,True,False,2
2649,0.0,67,66972,53,34,229,False,False,True,False,False,1
2650,0.0,49,48147,9,29,333,False,True,False,False,False,3
2651,0.0,48,39295,1,22,72,False,True,False,False,False,3
2652,0.0,40,26897,33,3,169,False,True,False,False,False,3
2653,0.0,57,96812,38,23,267,True,False,False,False,False,0
2654,0.0,50,58253,57,3,55,False,False,False,False,False,1
2655,0.0,42,25838,33,6,230,False,False,True,False,False,1
2656,0.0,53,102693,48,23,47,True,False,False,False,False,0
2657,0.0,41,87680,3,12,78,False,True,False,False,False,3
2658,0.0,48,99942,32,5,360,False,False,False,True,False,2
2659,0.0,56,127488,77,5,306,False,False,True,False,False,1
2660,0.0,63,46414,21,3,353,True,False,False,False,False,0
2661,0.0,30,58748,68,4,361,False,False,False,False,False,1
2662,0.0,27,81157,17,24,279,True,False,False,False,False,0
2663,0.0,40,132996,42,5,61,False,False,False,False,True,4
2664,0.0,35,49483,68,31,7,False,True,False,False,False,3
2665,0.0,49,133183,84,35,271,True,False,False,False,False,0
2666,0.0,50,31513,12,19,335,False,False,False,True,False,2
2667,0.0,53,75549,90,8,9,False,False,False,False,False,1
2668,0.0,45,64802,45,28,213,False,False,False,True,False,2
2669,0.0,33,146133,36,38,165,False,False,False,True,False,2
2670,0.0,33,46451,80,23,231,False,True,False,False,False,3
2671,0.0,35,60909,51,7,315,False,False,False,False,True,4
2672,0.0,25,68091,7,38,156,False,False,False,True,False,2
2673,0.0,59,72389,33,13,364,False,False,False,False,True,4
2674,0.0,33,60963,48,21,15,True,False,False,False,False,0
2675,0.0,28,74734,66,37,118,False,True,False,False,False,3
2676,0.0,23,108208,33,6,88,True,False,False,False,False,0
2677,0.0,18,126660,78,10,4,False,False,False,False,True,4
2678,0.0,29,98167,84,27,239,False,False,True,False,False,1
2679,0.0,55,85509,27,26,114,True,False,False,False,False,0
2680,0.0,45,120201,47,28,227,False,False,True,False,False,1
2681,0.0,62,148104,85,16,314,False,True,False,False,False,3
2682,0.0,34,52291,66,28,143,False,False,False,False,True,4
2683,0.0,18,41817,43,3,244,True,False,False,False,False,0
2684,0.0,49,96968,80,1,2,True,False,False,False,False,0
2685,0.0,25,104487,19,3,360,True,False,False,False,False,0
2686,0.0,57,93666,68,30,124,False,True,False,False,False,3
2687,0.0,60,149949,10,19,325,False,False,False,True,False,2
2688,0.0,63,140405,22,33,201,False,False,False,True,False,2
2689,0.0,41,130003,76,8,71,False,True,False,False,False,3
2690,0.0,27,108672,66,19,68,False,False,False,True,False,2
2691,0.0,64,22559,2,36,147,False,False,False,True,False,2
2692,0.0,56,34744,98,37,264,False,False,False,False,False,1
2693,0.0,56,51155,18,5,287,False,False,False,True,False,2
2694,0.0,27,127834,80,34,270,True,False,False,False,False,0
2695,0.0,53,41021,19,38,29,False,True,False,False,False,3
2696,0.0,42,102532,89,27,137,False,False,False,False,True,4
2697,0.0,67,76898,30,39,101,False,True,False,False,False,3
2698,0.0,27,98723,6,24,326,False,True,False,False,False,3
2699,0.0,36,71036,27,31,234,True,False,False,False,False,0
2700,0.0,63,73176,15,22,348,False,False,True,False,False,1
2701,0.0,62,121438,31,23,301,False,False,False,False,True,4
2702,0.0,32,78399,44,24,330,False,False,True,False,False,1
2703,0.0,33,38006,86,32,54,False,False,False,False,False,1
2704,0.0,19,101911,76,33,301,True,False,False,False,False,0
2705,0.0,46,72434,10,28,259,False,False,False,True,False,2
2706,0.0,21,115694,21,17,76,False,False,True,False,False,1
2707,0.0,67,137298,47,26,292,False,True,False,False,False,3
2708,0.0,46,133214,55,18,139,False,True,False,False,False,3
2709,0.0,48,84591,95,15,238,False,False,False,False,False,1
2710,0.0,34,23069,36,38,117,False,False,False,False,False,1
2711,0.0,27,26486,74,22,41,False,False,False,False,True,4
2712,0.0,44,103175,58,18,328,False,False,False,False,True,4
2713,0.0,58,85389,19,21,205,True,False,False,False,False,0
2714,0.0,32,55428,87,19,107,False,False,False,False,False,1
2715,0.0,61,48800,64,2,340,True,False,False,False,False,0
2716,0.0,48,111154,10,30,104,False,False,True,False,False,1
2717,0.0,38,57220,49,25,138,False,False,False,False,True,4
2718,0.0,58,144322,54,26,41,True,False,False,False,False,0
2719,0.0,63,76254,61,39,181,False,False,False,False,False,1
2720,0.0,62,31869,59,17,4,False,False,True,False,False,1
2721,0.0,43,24176,91,16,10,False,False,False,False,True,4
2722,0.0,55,56454,2,27,49,True,False,False,False,False,0
2723,0.0,68,112016,75,3,74,False,False,False,True,False,2
2724,0.0,53,145593,8,38,48,False,False,False,False,False,1
2725,0.0,69,117036,19,29,124,True,False,False,False,False,0
2726,0.0,34,90773,80,2,151,False,False,False,False,True,4
2727,0.0,68,46453,68,14,100,False,False,True,False,False,1
2728,0.0,20,76813,14,12,275,False,True,False,False,False,3
2729,0.0,31,86326,22,24,200,False,False,False,True,False,2
2730,0.0,66,67595,17,28,218,False,False,True,False,False,1
2731,0.0,30,132490,63,39,126,True,False,False,False,False,0
2732,0.0,58,61184,26,18,179,True,False,False,False,False,0
2733,0.0,44,72186,99,25,228,False,True,False,False,False,3
2734,0.0,18,100290,36,37,267,True,False,False,False,False,0
2735,0.0,34,98603,45,6,259,False,False,False,True,False,2
2736,0.0,65,147112,30,30,252,False,False,True,False,False,1
2737,0.0,67,36609,21,31,210,False,False,False,False,True,4
2738,0.0,51,113517,20,34,145,False,False,True,False,False,1
2739,0.0,31,140036,42,19,73,False,False,True,False,False,1
2740,0.0,34,141154,90,28,30,False,False,False,True,False,2
2741,0.0,20,105099,56,8,80,False,False,False,True,False,2
2742,0.0,51,94539,12,11,8,False,False,False,True,False,2
2743,0.0,57,47068,8,16,169,False,False,False,True,False,2
2744,0.0,42,66996,99,26,5,False,False,True,False,False,1
2745,0.0,19,81446,93,1,325,False,False,False,False,True,4
2746,0.0,51,89759,63,31,238,True,False,False,False,False,0
2747,0.0,43,109440,56,27,152,False,False,True,False,False,1
2748,0.0,48,56834,7,9,334,False,False,False,False,True,4
2749,0.0,26,40746,62,26,69,True,False,False,False,False,0
2750,0.0,47,116940,61,6,256,False,False,False,False,True,4
2751,0.0,37,41407,10,7,327,False,False,False,False,True,4
2752,0.0,38,106229,50,13,79,False,False,True,False,False,1
2753,0.0,46,118550,20,10,70,False,True,False,False,False,3
2754,0.0,42,107657,28,31,288,False,False,True,False,False,1
2755,0.0,55,136306,14,37,60,False,False,False,False,True,4
2756,0.0,61,46403,76,18,128,False,False,False,False,True,4
2757,0.0,42,31637,8,11,170,False,False,False,False,True,4
2758,0.0,26,28612,7,10,40,False,False,False,False,False,1
2759,0.0,56,50410,5,28,27,False,False,False,True,False,2
2760,0.0,61,25160,1,21,104,False,False,True,False,False,1
2761,0.0,43,80108,73,25,5,False,True,False,False,False,3
2762,0.0,54,119675,82,6,127,False,False,False,True,False,2
2763,0.0,33,27728,10,11,308,True,False,False,False,False,0
2764,0.0,54,89774,58,33,75,False,True,False,False,False,3
2765,0.0,29,112300,65,5,231,False,False,False,True,False,2
2766,0.0,41,137300,60,34,345,False,True,False,False,False,3
2767,0.0,43,83594,20,32,253,False,False,False,False,False,1
2768,0.0,37,38464,58,24,322,False,False,False,False,True,4
2769,0.0,26,51943,43,13,135,False,True,False,False,False,3
2770,0.0,40,50838,29,6,179,False,False,False,True,False,2
2771,0.0,56,25919,2,34,114,False,False,False,False,True,4
2772,0.0,46,57092,26,25,257,False,False,True,False,False,1
2773,0.0,48,27797,75,23,332,False,False,False,False,True,4
2774,0.0,36,71887,89,13,245,False,False,False,True,False,2
2775,0.0,37,108003,98,28,177,False,False,False,False,True,4
2776,0.0,40,109272,59,13,20,False,False,True,False,False,1
2777,0.0,60,94557,1,7,355,False,False,True,False,False,1
2778,0.0,44,23058,31,17,42,False,False,False,True,False,2
2779,0.0,47,94577,38,9,144,False,False,False,True,False,2
2780,0.0,38,123638,22,14,242,False,True,False,False,False,3
2781,0.0,61,145660,66,30,33,False,False,False,False,False,1
2782,0.0,52,86689,47,38,89,False,False,False,True,False,2
2783,0.0,66,123244,1,30,83,True,False,False,False,False,0
2784,0.0,24,132911,88,33,272,False,False,True,False,False,1
2785,0.0,39,97557,50,25,176,False,False,True,False,False,1
2786,0.0,27,47258,36,31,89,True,False,False,False,False,0
2787,0.0,40,121383,45,23,311,False,False,False,False,True,4
2788,0.0,32,135090,36,27,236,False,False,True,False,False,1
2789,0.0,47,39359,34,33,156,True,False,False,False,False,0
2790,0.0,51,111714,9,20,201,False,True,False,False,False,3
2791,0.0,30,32914,76,28,210,False,False,False,True,False,2
2792,0.0,21,27536,84,8,151,False,False,False,False,False,1
2793,0.0,35,75071,4,22,286,False,False,True,False,False,1
2794,0.0,40,141448,79,35,96,True,False,False,False,False,0
2795,0.0,50,53748,63,31,344,False,False,True,False,False,1
2796,0.0,51,59448,4,24,203,False,False,False,False,True,4
2797,0.0,51,66132,5,15,244,False,False,True,False,False,1
2798,0.0,53,96022,10,31,125,False,False,True,False,False,1
2799,0.0,52,22384,44,5,26,False,False,False,False,True,4
2800,0.0,34,64312,40,22,276,False,False,True,False,False,1
2801,0.0,45,130624,36,17,300,False,False,False,True,False,2
2802,0.0,31,127294,35,28,274,False,False,False,False,True,4
2803,0.0,51,96323,59,3,162,True,False,False,False,False,0
2804,0.0,65,54134,65,19,100,False,False,False,False,False,1
2805,0.0,28,121242,82,38,4,False,False,False,False,False,1
2806,0.0,30,103182,31,27,213,True,False,False,False,False,0
2807,0.0,50,142347,46,17,90,False,True,False,False,False,3
2808,0.0,19,80120,49,32,142,False,True,False,False,False,3
2809,0.0,51,80592,6,37,346,False,False,False,True,False,2
2810,0.0,46,91723,70,21,90,False,False,False,False,False,1
2811,0.0,54,94031,19,37,41,True,False,False,False,False,0
2812,0.0,21,29885,96,11,91,False,False,True,False,False,1
2813,0.0,29,38700,42,1,22,True,False,False,False,False,0
2814,0.0,43,35018,30,30,138,False,False,False,False,True,4
2815,0.0,45,149006,26,26,50,True,False,False,False,False,0
2816,0.0,20,115964,3,36,100,False,False,False,True,False,2
2817,0.0,37,114607,33,26,272,False,True,False,False,False,3
2818,0.0,27,77061,50,27,359,False,False,True,False,False,1
2819,0.0,69,51322,31,26,323,False,False,True,False,False,1
2820,0.0,35,70073,84,18,276,False,False,False,False,False,1
2821,0.0,44,92650,68,33,193,False,False,False,False,True,4
2822,0.0,48,92110,96,36,289,False,False,True,False,False,1
2823,0.0,44,44996,82,37,138,False,False,False,False,False,1
2824,0.0,59,112290,10,34,311,False,False,True,False,False,1
2825,0.0,18,123833,22,26,45,False,True,False,False,False,3
2826,0.0,23,89345,63,22,187,False,False,True,False,False,1
2827,0.0,28,66304,54,24,358,False,True,False,False,False,3
2828,0.0,51,103086,51,12,287,False,False,False,True,False,2
2829,0.0,56,49249,81,11,123,True,False,False,False,False,0
2830,0.0,37,127035,4,21,88,False,True,False,False,False,3
2831,0.0,38,140956,37,16,138,False,False,False,True,False,2
2832,0.0,38,123635,71,36,262,False,True,False,False,False,3
2833,0.0,35,106949,63,7,220,False,True,False,False,False,3
2834,0.0,38,146379,51,28,129,False,False,False,True,False,2
2835,0.0,36,136148,8,24,250,False,False,True,False,False,1
2836,0.0,21,90223,1,13,364,False,False,False,True,False,2
2837,0.0,30,123661,8,14,330,False,False,False,False,True,4
2838,0.0,35,41123,83,31,361,False,False,False,True,False,2
2839,0.0,69,53095,81,8,117,False,True,False,False,False,3
2840,0.0,46,112971,55,1,335,False,False,False,False,False,1
2841,0.0,42,107158,9,17,344,False,False,True,False,False,1
2842,0.0,30,95821,51,13,63,False,False,False,False,True,4
2843,0.0,44,128627,16,27,74,False,False,False,False,True,4
2844,0.0,36,80185,53,13,20,False,False,True,False,False,1
2845,0.0,66,110463,59,27,29,False,False,False,False,False,1
2846,0.0,18,139820,45,32,162,True,False,False,False,False,0
2847,0.0,55,73884,37,12,194,False,False,True,False,False,1
2848,0.0,36,138596,91,13,194,False,False,False,False,True,4
2849,0.0,69,25291,66,16,130,True,False,False,False,False,0
2850,0.0,18,61193,64,34,310,False,False,False,False,True,4
2851,0.0,57,133844,36,6,345,False,True,False,False,False,3
2852,0.0,34,23122,76,18,274,True,False,False,False,False,0
2853,0.0,38,24876,50,17,237,False,False,False,True,False,2
2854,0.0,39,104648,99,39,209,False,False,True,False,False,1
2855,0.0,32,132010,95,14,286,False,False,True,False,False,1
2856,0.0,67,94660,53,7,264,False,False,False,False,False,1
2857,0.0,56,77147,57,6,170,True,False,False,False,False,0
2858,0.0,65,21823,19,12,238,False,False,False,False,False,1
2859,0.0,56,72652,26,34,157,False,False,True,False,False,1
2860,0.0,49,122377,68,1,51,False,False,False,False,False,1
2861,0.0,66,146225,43,29,339,True,False,False,False,False,0
2862,0.0,21,78204,95,28,120,False,False,True,False,False,1
2863,0.0,61,70382,58,5,357,False,False,False,False,True,4
2864,0.0,62,30387,77,21,138,False,False,True,False,False,1
2865,0.0,49,122699,59,39,144,False,False,False,False,False,1
2866,0.0,21,124355,46,38,121,False,False,False,False,False,1
2867,0.0,18,119780,68,34,50,False,False,True,False,False,1
2868,0.0,50,71175,40,21,41,False,True,False,False,False,3
2869,0.0,24,38980,13,24,234,False,True,False,False,False,3
2870,0.0,26,44224,9,13,54,False,True,False,False,False,3
2871,0.0,18,27121,66,23,300,False,False,False,False,True,4
2872,0.0,33,87966,99,32,316,False,False,False,False,True,4
2873,0.0,35,93490,53,8,325,False,False,False,False,True,4
2874,0.0,64,148946,76,11,335,False,False,True,False,False,1
2875,0.0,23,141631,81,13,23,False,False,False,True,False,2
2876,0.0,19,31881,4,20,223,False,False,True,False,False,1
2877,0.0,26,102453,14,1,94,True,False,False,False,False,0
2878,0.0,21,103176,85,2,327,False,True,False,False,False,3
2879,0.0,62,70809,8,11,276,True,False,False,False,False,0
2880,0.0,40,144032,97,30,39,False,True,False,False,False,3
2881,0.0,60,97621,62,5,259,False,False,False,False,False,1
2882,0.0,62,136440,45,7,259,True,False,False,False,False,0
2883,0.0,60,111795,92,24,263,False,False,True,False,False,1
2884,0.0,68,43097,67,31,184,False,False,False,False,False,1
2885,0.0,25,22978,62,30,193,True,False,False,False,False,0
2886,0.0,56,24332,78,15,70,False,False,False,False,False,1
2887,0.0,42,105573,83,36,167,False,False,False,True,False,2
2888,0.0,33,121317,70,10,108,False,False,False,True,False,2
2889,0.0,52,143580,36,1,259,False,False,False,True,False,2
2890,0.0,34,35089,84,7,187,False,False,False,False,False,1
2891,0.0,35,147550,1,26,258,False,False,False,False,False,1
2892,0.0,44,76804,60,30,252,False,False,True,False,False,1
2893,0.0,32,84752,74,1,352,False,False,False,False,False,1
2894,0.0,34,43484,13,15,276,False,False,True,False,False,1
2895,0.0,60,80408,12,20,283,False,False,False,False,True,4
2896,0.0,22,99544,75,22,84,False,False,False,False,False,1
2897,0.0,33,74018,17,25,275,False,True,False,False,False,3
2898,0.0,32,38148,47,36,183,False,False,True,False,False,1
2899,0.0,59,147198,53,37,319,False,False,False,False,True,4
2900,0.0,63,135810,93,27,213,False,False,True,False,False,1
2901,0.0,51,23830,67,19,43,False,False,False,False,False,1
2902,0.0,65,141388,93,19,133,False,False,True,False,False,1
2903,0.0,36,88494,10,16,204,True,False,False,False,False,0
2904,0.0,25,145200,46,21,112,True,False,False,False,False,0
2905,0.0,64,45998,83,33,189,False,True,False,False,False,3
2906,0.0,27,87076,4,31,190,False,False,True,False,False,1
2907,0.0,22,50677,57,34,74,False,False,False,False,False,1
2908,0.0,69,49101,38,15,191,False,False,False,False,False,1
2909,0.0,65,127018,12,36,150,False,False,False,True,False,2
2910,0.0,43,129503,31,26,294,False,False,False,True,False,2
2911,0.0,39,140155,2,30,92,True,False,False,False,False,0
2912,0.0,61,27053,1,31,140,False,False,True,False,False,1
2913,0.0,40,25670,81,25,103,False,False,False,False,False,1
2914,0.0,30,128994,25,4,202,False,False,False,False,True,4
2915,0.0,26,132566,5,12,240,False,False,False,False,False,1
2916,0.0,66,133651,48,19,61,False,False,True,False,False,1
2917,0.0,37,30281,14,9,99,True,False,False,False,False,0
2918,0.0,45,103658,52,25,304,False,False,False,False,True,4
2919,0.0,61,73341,74,7,236,False,False,False,False,False,1
2920,0.0,54,88069,21,27,232,False,False,False,True,False,2
2921,0.0,41,30756,25,6,229,False,True,False,False,False,3
2922,0.0,61,85075,99,35,244,False,True,False,False,False,3
2923,0.0,50,74421,67,32,219,True,False,False,False,False,0
2924,0.0,37,80108,82,14,308,False,False,False,False,True,4
2925,0.0,65,85323,50,6,46,False,True,False,False,False,3
2926,0.0,47,110610,33,18,56,False,True,False,False,False,3
2927,0.0,61,104338,17,31,285,False,False,False,False,False,1
2928,0.0,26,123380,70,16,218,False,False,True,False,False,1
2929,0.0,62,112858,34,3,329,False,False,False,False,False,1
2930,0.0,66,135172,26,31,179,False,False,False,False,False,1
2931,0.0,34,37048,42,38,127,True,False,False,False,False,0
2932,0.0,53,72606,31,17,235,False,False,False,False,False,1
2933,0.0,31,135315,51,5,225,False,False,False,True,False,2
2934,0.0,36,29876,92,16,224,False,False,False,False,True,4
2935,0.0,24,78075,36,17,331,False,False,False,False,True,4
2936,0.0,20,122591,13,31,29,False,False,True,False,False,1
2937,0.0,50,132360,85,16,187,False,True,False,False,False,3
2938,0.0,61,35171,90,21,264,False,True,False,False,False,3
2939,0.0,49,62204,95,39,281,False,False,True,False,False,1
2940,0.0,64,25166,80,37,212,False,False,False,True,False,2
2941,0.0,28,95902,95,10,149,False,False,True,False,False,1
2942,0.0,59,105794,13,32,4,False,False,False,False,False,1
2943,0.0,19,63734,94,25,292,False,False,False,True,False,2
2944,0.0,43,145958,32,33,171,True,False,False,False,False,0
2945,0.0,21,98519,5,39,221,False,True,False,False,False,3
2946,0.0,34,111251,12,37,83,False,True,False,False,False,3
2947,0.0,34,147539,59,38,154,False,False,True,False,False,1
2948,0.0,45,116621,41,38,292,False,False,True,False,False,1
2949,0.0,47,145997,37,28,169,False,True,False,False,False,3
2950,0.0,57,145320,68,15,331,False,True,False,False,False,3
2951,0.0,40,84441,48,8,349,False,False,False,False,False,1
2952,0.0,63,65078,43,1,306,False,True,False,False,False,3
2953,0.0,41,47778,93,10,265,False,False,False,True,False,2
2954,0.0,46,96926,41,35,216,False,False,False,True,False,2
2955,0.0,21,40924,56,33,175,False,False,True,False,False,1
2956,0.0,55,65832,69,16,113,False,False,False,False,True,4
2957,0.0,46,128540,11,14,169,False,False,False,True,False,2
2958,0.0,36,125780,94,5,269,False,False,False,True,False,2
2959,0.0,44,86243,9,16,186,False,False,False,False,True,4
2960,0.0,46,126928,28,21,337,False,False,False,False,True,4
2961,0.0,53,45048,22,11,242,False,False,False,True,False,2
2962,0.0,52,134629,75,7,186,False,False,False,False,False,1
2963,0.0,69,52815,85,8,219,False,False,False,False,True,4
2964,0.0,23,54682,6,17,358,True,False,False,False,False,0
2965,0.0,40,37489,26,30,322,True,False,False,False,False,0
2966,0.0,56,137868,16,14,254,False,False,False,False,False,1
2967,0.0,63,149286,14,33,161,False,False,False,False,True,4
2968,0.0,61,79234,35,24,334,False,False,True,False,False,1
2969,0.0,65,133694,42,7,27,False,False,False,False,False,1
2970,0.0,69,77701,53,38,306,False,False,False,True,False,2
2971,0.0,25,36951,22,15,59,False,False,False,True,False,2
2972,0.0,19,126975,53,25,356,False,False,False,True,False,2
2973,0.0,30,70018,66,17,78,False,True,False,False,False,3
2974,0.0,57,31452,13,33,155,False,False,False,False,False,1
2975,0.0,38,48635,11,2,187,True,False,False,False,False,0
2976,0.0,48,118283,12,39,184,False,False,False,True,False,2
2977,0.0,69,119332,97,10,328,False,False,True,False,False,1
2978,0.0,65,47933,86,14,162,False,False,False,False,True,4
2979,0.0,53,54581,53,12,305,False,False,False,True,False,2
2980,0.0,65,138416,9,17,220,True,False,False,False,False,0
2981,0.0,69,58281,71,14,216,False,False,False,False,True,4
2982,0.0,55,138214,17,10,145,False,False,False,True,False,2
2983,0.0,44,41187,61,39,249,False,False,False,False,True,4
2984,0.0,53,42953,10,29,256,False,False,False,False,False,1
2985,0.0,65,53818,38,6,326,False,False,False,False,False,1
2986,0.0,40,44702,39,31,1,True,False,False,False,False,0
2987,0.0,38,26278,89,37,166,False,False,False,False,True,4
2988,0.0,30,64566,91,9,26,False,False,False,True,False,2
2989,0.0,54,79722,94,33,197,False,False,False,False,False,1
2990,0.0,64,38036,30,7,196,True,False,False,False,False,0
2991,0.0,43,133031,34,38,281,False,False,False,True,False,2
2992,0.0,57,44583,33,8,116,False,False,False,False,True,4
2993,0.0,24,90244,32,34,58,False,True,False,False,False,3
2994,0.0,63,29476,12,17,22,False,True,False,False,False,3
2995,0.0,56,90854,87,17,269,True,False,False,False,False,0
2996,0.0,39,114805,93,30,97,False,True,False,False,False,3
2997,0.0,56,58627,65,18,10,False,False,True,False,False,1
2998,0.0,40,65441,84,39,274,False,False,False,True,False,2
2999,0.0,47,141303,10,15,55,False,False,False,True,False,2
3000,0.0,35,44754,19,20,312,True,False,False,False,False,0
3001,0.0,59,124897,23,25,56,True,False,False,False,False,0
3002,0.0,35,84751,85,14,49,False,False,False,False,True,4
3003,0.0,63,39979,57,27,116,False,False,False,True,False,2
3004,0.0,27,90446,99,35,258,False,False,True,False,False,1
3005,0.0,56,81161,59,28,330,False,False,False,True,False,2
3006,0.0,47,56022,96,6,84,True,False,False,False,False,0
3007,0.0,43,83257,54,31,294,False,False,False,True,False,2
3008,0.0,24,24453,74,14,131,False,False,False,False,False,1
3009,0.0,24,71575,2,16,108,True,False,False,False,False,0
3010,0.0,22,77260,48,36,53,False,False,True,False,False,1
3011,0.0,18,106717,6,5,279,False,False,False,True,False,2
3012,0.0,63,108901,43,32,28,True,False,False,False,False,0
3013,0.0,35,111862,17,11,347,False,True,False,False,False,3
3014,0.0,30,60705,79,22,160,False,False,True,False,False,1
3015,0.0,42,75833,36,28,230,False,False,False,False,False,1
3016,0.0,57,74029,24,6,204,False,False,True,False,False,1
3017,0.0,25,24177,61,39,20,True,False,False,False,False,0
3018,0.0,27,88965,29,6,259,False,False,False,False,False,1
3019,0.0,49,52952,78,20,3,False,False,False,False,False,1
3020,0.0,34,145215,58,38,279,False,False,False,False,False,1
3021,0.0,55,121437,66,4,329,False,True,False,False,False,3
3022,0.0,32,90514,86,25,33,False,False,True,False,False,1
3023,0.0,32,127002,53,13,320,False,False,False,True,False,2
